K%_8;Abertura|T-7|_ROC_12;K%_10;R%_5
0.6176470588235288;0.4569683918075504;0.525612472160356;0.5994550408719341
0.633689839572192;0.4878996738372337;0.5434298440979952;0.5803814713896452
0.5909090909090904;0.4819726838056973;0.5300668151447657;0.6702997275204354
0.6417112299465234;0.5752117896983235;0.5857461024498882;0.5967302452316072
0.6577540106951867;0.5881744438825314;0.5634743875278393;0.5940054495912803
0.5855614973262029;0.5587669847504468;0.5545657015590199;0.585831062670299
0.582887700534759;0.5179354245357332;0.5590200445434296;0.6267029972752037
0.6096256684491974;0.5262883524010405;0.5189309576837414;0.5967302452316068
0.6203208556149731;0.5545446167894342;0.5278396436525612;0.5749318801089914
0.6042780748663094;0.5730192246450166;0.5345211581291754;0.5667574931880106
0.5748663101604272;0.5424171134731925;0.5189309576837414;0.6212534059945499
0.564171122994652;0.5423130246596829;0.4966592427616921;0.6076294277929154
0.6176470588235288;0.5412807259990701;0.5167037861915362;0.5694822888283375
0.582887700534759;0.5073571425246968;0.4966592427616925;0.5803814713896452
0.5614973262032082;0.50781883456064;0.5055679287305119;0.5831062670299721
0.5855614973262029;0.4404040758198236;0.4944320712694877;0.5531335149863756
0.5775401069518714;0.4166064340732638;0.4721603563474387;0.572207084468664
0.5508021390374326;0.389866824143068;0.4699331848552335;0.5613079019073564
0.564171122994652;0.3928000367557892;0.4743875278396436;0.5340599455040866
0.5561497326203206;0.3309366595727925;0.4454342984409797;0.572207084468664
0.5401069518716569;0.3015035546052087;0.4432071269487744;0.6049046321525885
0.6069518716577537;0.3018782970111452;0.4677060133630286;0.6103542234332423
0.6149732620320855;0.3455181604287306;0.4855233853006678;0.6103542234332417
0.6203208556149726;0.3633052832607932;0.5456570155902001;0.5694822888283375
0.6069518716577532;0.3313114031688668;0.5389755011135855;0.5803814713896457
0.5721925133689839;0.3281533362569021;0.5167037861915366;0.5613079019073564
0.5935828877005347;0.3692199018235351;0.525612472160356;0.5613079019073564
0.5534759358288763;0.2956061798283645;0.461024498886414;0.618528610354223
0.5668449197860959;0.3572519053182809;0.4899777282850779;0.5694822888283371
0.5909090909090904;0.3719376646977256;0.5011135857461022;0.5613079019073564
0.5588235294117639;0.350965337373804;0.4610244988864136;0.5912806539509534
0.5561497326203202;0.3716455106248966;0.4788418708240529;0.602179836512261
0.5909090909090909;0.4077334913577367;0.4810690423162581;0.5994550408719341
0.6069518716577537;0.4047076131999837;0.4922048997772824;0.5694822888283375
0.5989304812834219;0.3896905415707513;0.5144766146993317;0.5940054495912803
0.5882352941176466;0.3658650812502815;0.5167037861915366;0.5912806539509534
0.5882352941176466;0.3718165636315679;0.5122494432071265;0.5831062670299721
0.5748663101604277;0.3746957504632244;0.4966592427616925;0.588555858310626
0.5721925133689839;0.3539884504805458;0.4966592427616925;0.5831062670299721
0.5855614973262023;0.4107684358170849;0.4899777282850776;0.5912806539509534
0.577540106951871;0.3656921916421963;0.4810690423162581;0.5967302452316072
0.5909090909090909;0.3776768842673657;0.5033407572383071;0.5749318801089909
0.601604278074866;0.4137852476732417;0.5055679287305119;0.5476839237057217
0.5882352941176466;0.4137988471256361;0.5055679287305124;0.5558583106267025
0.5534759358288763;0.3714478298920112;0.4855233853006678;0.5831062670299726
0.596256684491978;0.3504447341057417;0.4721603563474383;0.5912806539509534
0.5695187165775396;0.3474301297116172;0.4654788418708238;0.5912806539509529
0.5935828877005342;0.359454826881022;0.5144766146993314;0.5694822888283375
0.5802139037433148;0.3383863165292431;0.4810690423162577;0.5803814713896457
0.5882352941176466;0.365400596563289;0.5055679287305119;0.5149863760217978
0.5855614973262029;0.3412590836740548;0.4922048997772824;0.4741144414168935
0.5347593582887694;0.3048536339941494;0.4565701559020039;0.5177111716621252
0.494652406417112;0.2440958138467976;0.4209354120267259;0.5722070844686645
0.5989304812834219;0.2172433800095947;0.3964365256124718;0.5885558583106265
0.5534759358288769;0.2024276583542255;0.4053452115812915;0.6158038147138957
0.614973262032085;0.2474795466532056;0.5345211581291754;0.5504087193460486
0.6069518716577537;0.2614196270997484;0.4899777282850779;0.5504087193460482
0.5401069518716575;0.2335946604603694;0.4855233853006678;0.5803814713896452
0.545454545454545;0.2242916292861556;0.483296213808463;0.6621253405994542
0.6176470588235288;0.2613115667784053;0.4877505567928727;0.6158038147138961
0.647058823529411;0.3035676357771046;0.5189309576837411;0.5831062670299726
0.5748663101604272;0.2856296020454995;0.5434298440979952;0.5967302452316072
0.601604278074866;0.3249006507418698;0.5634743875278393;0.5722070844686645
0.6096256684491974;0.3705806269530001;0.5077951002227168;0.5531335149863756
0.5695187165775396;0.4141746937699878;0.4988864142538973;0.5640326975476837
0.5561497326203206;0.4205602742380527;0.4944320712694877;0.5776566757493183
0.5802139037433153;0.4333096492347335;0.4810690423162581;0.6321525885558577
0.5855614973262029;0.3858323452517018;0.4743875278396436;0.6512261580381465
0.633689839572192;0.464759474794818;0.5345211581291758;0.6430517711171657
0.6470588235294115;0.5578533203387281;0.5812917594654785;0.5967302452316072
0.6604278074866304;0.6031468094094298;0.6013363028953226;0.5504087193460486
0.5909090909090904;0.5249052407862046;0.5545657015590199;0.5694822888283375
0.5481283422459888;0.4832934542434018;0.5322939866369706;0.5613079019073568
0.5748663101604272;0.4865004409758734;0.4944320712694872;0.5667574931880106
0.5909090909090909;0.4704642548681097;0.4721603563474387;0.5803814713896452
0.6069518716577537;0.4860576337102653;0.5077951002227168;0.5694822888283375
0.5909090909090904;0.4960090714183028;0.5077951002227171;0.5749318801089914
0.6016042780748656;0.4994523227296125;0.5011135857461022;0.5613079019073568
0.5668449197860959;0.4835999512833527;0.4899777282850776;0.5667574931880102
0.5561497326203206;0.464759474794818;0.4877505567928727;0.6539509536784734
0.6229946524064164;0.4701099080692816;0.5144766146993314;0.6103542234332423
0.6764705882352937;0.4538942283600465;0.5501113585746101;0.506811989100817
0.601604278074866;0.4016566334888863;0.5434298440979952;0.5694822888283375
0.4999999999999995;0.3494146870462458;0.5033407572383071;0.6321525885558577
0.5588235294117645;0.4108746849940621;0.4899777282850779;0.588555858310626
0.5775401069518714;0.41704175678814;0.4677060133630286;0.5722070844686645
0.5855614973262029;0.4047076131999837;0.4766146993318484;0.5640326975476833
0.5695187165775396;0.3740358990459644;0.4788418708240533;0.5640326975476837
0.5668449197860959;0.3769980303444004;0.483296213808463;0.5994550408719341
0.5935828877005342;0.4047076131999837;0.4922048997772824;0.5885558583106265
0.5989304812834219;0.4108982774645821;0.4944320712694872;0.6784741144414166
0.6470588235294115;0.5137114379821474;0.5590200445434296;0.602179836512261
0.6684491978609624;0.4629397214131569;0.5790645879732736;0.5803814713896452
0.5748663101604277;0.4229310325554575;0.5612472160356349;0.5831062670299721
0.5802139037433148;0.441347001247517;0.5657015590200442;0.5776566757493183
0.5721925133689834;0.5074826479945953;0.4788418708240533;0.588555858310626
0.582887700534759;0.4693633065296778;0.4922048997772824;0.5558583106267025
0.5909090909090904;0.4569683918075504;0.4922048997772824;0.5504087193460486
0.5561497326203206;0.4355194875100762;0.4721603563474387;0.588555858310626
0.5561497326203202;0.4387042442664975;0.476614699331848;0.5967302452316072
0.582887700534759;0.454308828181319;0.4721603563474387;0.602179836512261
0.6042780748663094;0.4540818203324342;0.4922048997772824;0.5749318801089914
0.601604278074866;0.4510666555634119;0.5055679287305119;0.5940054495912803
0.5882352941176466;0.3834788323316132;0.5167037861915362;0.5640326975476837
0.5855614973262029;0.3563658764183238;0.5122494432071268;0.5585831062670295
0.5588235294117645;0.3381880465840391;0.4788418708240533;0.5722070844686645
0.5668449197860959;0.3351124155716753;0.4810690423162581;0.5940054495912798
0.5909090909090904;0.3591490648112993;0.4810690423162581;0.585831062670299
0.5828877005347586;0.3350081531033179;0.4810690423162577;0.6130790190735692
0.5909090909090904;0.3591832422669547;0.5077951002227168;0.5940054495912803
0.6256684491978607;0.4138813072972968;0.5300668151447657;0.5395095367847406
0.5882352941176466;0.3985779175985972;0.5055679287305119;0.539509536784741
0.5347593582887699;0.3557071699368174;0.4877505567928731;0.5613079019073564
0.532085561497326;0.3132471965402592;0.4565701559020043;0.5558583106267025
0.5721925133689834;0.3283179021555131;0.4454342984409797;0.5803814713896452
0.5668449197860959;0.29190643265299;0.44097995545657;0.602179836512261
0.5721925133689834;0.3099127741944129;0.4743875278396431;0.6158038147138961
0.6096256684491974;0.3585951614874247;0.5100222717149216;0.5940054495912803
0.614973262032085;0.3677615027258723;0.5122494432071265;0.6103542234332423
0.6122994652406413;0.383204808584641;0.5412026726057904;0.6103542234332423
0.6203208556149731;0.4108746849940621;0.552338530066815;0.5803814713896452
0.6042780748663099;0.3985686160878212;0.5367483296213806;0.5340599455040866
0.5695187165775396;0.3467389986891331;0.5144766146993317;0.5395095367847406
0.545454545454545;0.3525261377466015;0.483296213808463;0.5694822888283375
0.545454545454545;0.3613065500913151;0.4521158129175943;0.5831062670299721
0.5855614973262029;0.3828732310269642;0.4432071269487748;0.5831062670299721
0.5775401069518714;0.3704492682684467;0.461024498886414;0.585831062670299
0.577540106951871;0.3921631198762155;0.4922048997772824;0.5585831062670299
0.577540106951871;0.3796574639930786;0.4855233853006678;0.5613079019073564
0.5481283422459893;0.3145290015085622;0.4632516703786189;0.6294277929155307
0.5909090909090904;0.3518848907364217;0.4966592427616921;0.6376021798365119
0.6363636363636358;0.3429427414913555;0.510022271714922;0.6076294277929148
0.6363636363636358;0.3739191878048907;0.5478841870824049;0.5667574931880106
0.5748663101604272;0.340150180802401;0.5545657015590195;0.6103542234332423
0.5748663101604277;0.3799449561415894;0.5322939866369709;0.5967302452316072
0.6069518716577537;0.4078172204996878;0.5077951002227168;0.5749318801089914
0.5989304812834219;0.442311942528397;0.5011135857461022;0.5776566757493183
0.5721925133689839;0.4235243531856358;0.5055679287305124;0.5831062670299721
0.5882352941176466;0.451822509514989;0.5122494432071265;0.5885558583106265
0.628342245989304;0.4833545629844931;0.5233853006681511;0.5694822888283375
0.6069518716577537;0.4866278441344028;0.5189309576837414;0.5613079019073568
0.596256684491978;0.5001226862404353;0.5167037861915362;0.6076294277929154
0.5935828877005347;0.4928607452728437;0.5256124721603563;0.585831062670299
0.6042780748663099;0.4611578331569393;0.5233853006681511;0.6130790190735692
0.6016042780748656;0.4481419593325086;0.5189309576837414;0.5885558583106265
0.633689839572192;0.5015520703462156;0.5567928730512247;0.4686648501362392
0.5855614973262029;0.4607667230879536;0.5122494432071265;0.2697547683923705
0.5213903743315504;0.401600394231539;0.4855233853006678;0.3133514986376021
0.2647058823529411;0.0724903427702662;0.2316258351893094;0.6130790190735688
0.6016042780748656;0.1143984187454229;0.2293986636971042;0.5667574931880106
0.6229946524064164;0.1128531887103251;0.2628062360801778;0.5313351498637597
0.5614973262032082;0.0374869476523832;0.4899777282850776;0.5912806539509534
0.5374331550802136;0.0341183829482132;0.4899777282850776;0.6294277929155307
0.6203208556149726;0.1002001542923906;0.5077951002227168;0.6103542234332423
0.6417112299465234;0.0873453078060292;0.5055679287305119;0.6839237057220705
0.6657754010695185;0.1727351879181509;0.594654788418708;0.5912806539509534
0.6711229946524061;0.1683562243817231;0.6169265033407569;0.5504087193460486
0.5588235294117645;0.1118135609346328;0.5612472160356349;0.5776566757493183
0.5401069518716575;0.115955665508241;0.5322939866369709;0.588555858310626
0.5802139037433148;0.1745966730218729;0.4721603563474383;0.5504087193460486
0.6016042780748656;0.5129510672980477;0.4743875278396431;0.506811989100817
0.5401069518716575;0.4248851648055458;0.4565701559020039;0.5585831062670295
0.4999999999999995;0.3578603118295846;0.4409799554565696;0.6594005449591277
0.6283422459893044;0.5099203413915695;0.4944320712694877;0.5912806539509529
0.6550802139037428;0.5066975063995253;0.4855233853006678;0.6267029972752043
0.6176470588235288;0.5055115774088336;0.5612472160356344;0.5831062670299721
0.6203208556149731;0.4782639604166233;0.5857461024498886;0.5803814713896452
0.5909090909090904;0.4112698177367478;0.5300668151447657;0.5803814713896452
0.577540106951871;0.3623282511855619;0.5211581291759463;0.6376021798365119
0.614973262032085;0.4540441875526071;0.5278396436525609;0.5803814713896457
0.6737967914438499;0.5271010445866237;0.5657015590200442;0.5204359673024521
0.56951871657754;0.4409762277607557;0.510022271714922;0.5831062670299721
0.5133689839572191;0.417885460421206;0.5122494432071268;0.5967302452316072
0.6042780748663099;0.5017484517529532;0.4877505567928731;0.6130790190735688
0.6229946524064164;0.5739795419412039;0.4699331848552335;0.6049046321525885
0.6176470588235288;0.4907138082284336;0.5412026726057904;0.5940054495912803
0.6069518716577537;0.5108216878731684;0.5478841870824049;0.5912806539509534
0.5882352941176466;0.4538842634866349;0.5278396436525609;0.6049046321525879
0.6122994652406413;0.4999368127215254;0.5389755011135855;0.5967302452316072
0.601604278074866;0.4702233880488126;0.5167037861915366;0.6239782016348768
0.5962566844919784;0.5233082381909824;0.5300668151447661;0.5994550408719341
0.6016042780748656;0.4826950656706376;0.5456570155902001;0.5831062670299726
0.5935828877005342;0.4239723708043418;0.5144766146993317;0.5994550408719341
0.5882352941176466;0.506010983155048;0.5144766146993314;0.5667574931880106
0.5935828877005342;0.5229231712267253;0.5122494432071265;0.5613079019073564
0.564171122994652;0.4733324767179304;0.4810690423162581;0.5912806539509534
0.5561497326203206;0.4404518622490337;0.4810690423162581;0.6294277929155307
0.6122994652406413;0.4662499533452102;0.5033407572383071;0.5912806539509534
0.6203208556149726;0.4596398693082567;0.5055679287305119;0.5694822888283375
0.5962566844919784;0.4759671649470884;0.5300668151447661;0.5640326975476833
0.5721925133689839;0.4111241066130137;0.5167037861915366;0.5831062670299721
0.5588235294117639;0.4208255378888884;0.4855233853006678;0.5694822888283375
0.577540106951871;0.3887044522153507;0.4810690423162581;0.5476839237057217
0.5588235294117645;0.3441352074936102;0.4565701559020039;0.5967302452316072
0.5695187165775396;0.3599695505168774;0.4788418708240529;0.5803814713896452
0.601604278074866;0.3600753142584456;0.4899777282850779;0.5749318801089914
0.5695187165775396;0.3313252951960019;0.4721603563474383;0.5831062670299726
0.596256684491978;0.3725741811355266;0.5011135857461022;0.5558583106267025
0.5748663101604272;0.3563923373610286;0.4788418708240533;0.5776566757493183
0.5561497326203202;0.3058010106728778;0.4832962138084626;0.6076294277929154
0.5935828877005342;0.3218190580228409;0.4966592427616921;0.5831062670299721
0.6229946524064169;0.3378645124641704;0.5055679287305119;0.5613079019073564
0.5775401069518714;0.327831620859553;0.4988864142538973;0.6348773841961846
0.5909090909090904;0.3725996838593873;0.5322939866369709;0.585831062670299
0.6229946524064164;0.3822142107548635;0.5233853006681511;0.5831062670299726
0.56951871657754;0.3917616960898554;0.4966592427616925;0.5967302452316068
0.5748663101604277;0.3885510672857861;0.5211581291759463;0.5912806539509529
0.5855614973262029;0.3756953487599547;0.4877505567928731;0.588555858310626
0.5828877005347586;0.4047076131999837;0.4877505567928727;0.5858310626702995
0.5909090909090904;0.3982294721320653;0.5033407572383071;0.5340599455040866
0.6069518716577537;0.4405670733660325;0.5144766146993314;0.5204359673024521
0.5267379679144379;0.3621912120197923;0.4543429844097991;0.602179836512261
0.5213903743315504;0.3526323231351063;0.4632516703786189;0.5912806539509534
0.596256684491978;0.3335050690942766;0.4610244988864136;0.5803814713896457
0.5962566844919784;0.3753206948204547;0.4543429844097995;0.5803814713896452
0.5775401069518714;0.3205591519841484;0.5011135857461022;0.6103542234332417
0.5855614973262023;0.330387501994673;0.5077951002227168;0.6076294277929154
0.6203208556149726;0.3722389206083688;0.5211581291759463;0.5885558583106265
0.601604278074866;0.3592878959932375;0.5100222717149216;0.6267029972752037
0.6229946524064169;0.4144482209774678;0.5590200445434296;0.5722070844686645
0.6176470588235288;0.4014581360137065;0.5389755011135855;0.602179836512261
0.5962566844919784;0.4079518787147512;0.5300668151447661;0.5803814713896452
0.601604278074866;0.3950136856514651;0.5389755011135855;0.5558583106267025
0.577540106951871;0.4675069455867385;0.4988864142538973;0.5585831062670295
0.545454545454545;0.4244904938694956;0.4788418708240533;0.5831062670299721
0.5561497326203206;0.4145909986159006;0.4677060133630286;0.5940054495912798
0.5855614973262029;0.4145749280705083;0.4677060133630286;0.6103542234332417
0.6176470588235288;0.464201717566383;0.5011135857461022;0.5994550408719341
0.6122994652406413;0.4475007688223575;0.5211581291759463;0.5885558583106265
0.6069518716577537;0.4308927206233828;0.5322939866369706;0.602179836512261
0.596256684491978;0.444080840420569;0.5300668151447657;0.6021798365122615
0.601604278074866;0.4014685426660245;0.5278396436525612;0.5776566757493183
0.5989304812834223;0.4209680597309934;0.5189309576837414;0.5531335149863756
0.564171122994652;0.3787742856556557;0.4966592427616925;0.5449591280653944
0.5748663101604272;0.388512260530187;0.5011135857461022;0.5258855585831059
0.5614973262032082;0.3623964400222711;0.461024498886414;0.5776566757493183
0.5267379679144385;0.3653343859793984;0.44097995545657;0.5831062670299721
0.6203208556149726;0.3981347470798936;0.4788418708240529;0.5449591280653948
0.5721925133689834;0.3489288746374875;0.44097995545657;0.5831062670299721
0.564171122994652;0.3297891114052583;0.5077951002227168;0.5776566757493183
0.5909090909090904;0.3232744590752823;0.4922048997772824;0.5476839237057217
0.5935828877005347;0.3299095591573404;0.4877505567928731;0.490463215258855
0.5401069518716575;0.255231662631231;0.4654788418708238;0.6076294277929148
0.5160427807486628;0.2264159863327287;0.4454342984409797;0.5885558583106265
0.596256684491978;0.2524712981038965;0.4699331848552335;0.5504087193460486
0.5508021390374326;0.2448411972734973;0.4387527839643651;0.5694822888283375
0.5401069518716575;0.2095822548278698;0.4699331848552335;0.585831062670299
0.5561497326203206;0.2402523653579039;0.4476614699331845;0.6158038147138957
0.6122994652406413;0.3119338419357536;0.483296213808463;0.5694822888283375
0.6122994652406413;0.2730363651311424;0.4966592427616925;0.5776566757493183
0.5748663101604277;0.3115523708368058;0.5122494432071268;0.6512261580381465
0.5748663101604272;0.2885501329768249;0.5122494432071265;0.6675749318801085
0.665775401069518;0.4047076131999837;0.5567928730512247;0.6076294277929148
0.6229946524064164;0.4013942642262607;0.5723830734966587;0.6103542234332423
0.6096256684491974;0.4924353667611131;0.5857461024498882;0.6130790190735692
0.6203208556149731;0.5369610623028267;0.5590200445434296;0.5940054495912803
0.614973262032085;0.515776473597821;0.5434298440979952;0.5858310626702995
0.5989304812834219;0.5575640022521937;0.5389755011135855;0.6049046321525885
0.6069518716577537;0.6028872986907603;0.5412026726057904;0.5940054495912803
0.6229946524064169;0.6412723061551922;0.5412026726057904;0.5667574931880102
0.5855614973262029;0.5708722030984272;0.5189309576837414;0.5831062670299721
0.5909090909090904;0.5816387763956005;0.5144766146993317;0.588555858310626
0.5802139037433153;0.5749769354607229;0.4922048997772828;0.6348773841961846
0.614973262032085;0.6336393188531222;0.5278396436525609;0.6076294277929148
0.6390374331550797;0.537677180888239;0.5389755011135855;0.5912806539509529
0.6096256684491974;0.5340341417079276;0.5434298440979952;0.5967302452316072
0.6016042780748656;0.5269012185761965;0.5567928730512244;0.6130790190735692
0.6069518716577537;0.5163556402252398;0.5367483296213806;0.588555858310626
0.6149732620320855;0.5226360079278756;0.5345211581291758;0.5940054495912798
0.5989304812834223;0.5192674581773553;0.5300668151447661;0.5831062670299721
0.5935828877005342;0.5056847243146135;0.5300668151447661;0.588555858310626
0.5935828877005342;0.4824453060150069;0.5167037861915366;0.585831062670299
0.5882352941176466;0.5056847243146135;0.5077951002227168;0.6049046321525879
0.5935828877005342;0.515545944622317;0.5122494432071265;0.6294277929155307
0.6363636363636358;0.5779036973167069;0.5434298440979952;0.5640326975476833
0.633689839572192;0.5372971919158285;0.5456570155902001;0.5585831062670295
0.5588235294117639;0.4755136435358096;0.5167037861915362;0.5994550408719341
0.5962566844919784;0.4754011637417898;0.5167037861915366;0.5640326975476833
0.5935828877005347;0.4656159989697053;0.483296213808463;0.5531335149863756
0.5534759358288763;0.4110987650118559;0.4810690423162581;0.5667574931880106
0.5481283422459888;0.3887925892152661;0.4743875278396436;0.5722070844686645
0.5588235294117645;0.3601455460427748;0.4498886414253894;0.618528610354223
0.5989304812834219;0.3951736011884001;0.4788418708240529;0.5994550408719341
0.6203208556149726;0.3919955971845391;0.5055679287305119;0.6049046321525885
0.596256684491978;0.4078856172038447;0.5211581291759463;0.6049046321525879
0.5909090909090904;0.4173996887981486;0.5523385300668147;0.5667574931880106
0.6042780748663099;0.3702369779822714;0.5233853006681511;0.5640326975476833
0.5588235294117645;0.3295571655792685;0.4810690423162581;0.5885558583106265
0.5588235294117639;0.373076658572031;0.4922048997772824;0.5858310626702995
0.5855614973262029;0.36049341541949;0.4766146993318484;0.5640326975476833
0.5802139037433153;0.357335258435169;0.4721603563474383;0.585831062670299
0.601604278074866;0.417469755461546;0.5122494432071268;0.5613079019073564
0.5802139037433153;0.3951208854821755;0.4899777282850779;0.588555858310626
0.5882352941176466;0.420799892821762;0.4922048997772824;0.5967302452316072
0.5935828877005347;0.3824090355004518;0.4966592427616925;0.6103542234332417
0.6096256684491974;0.4110836559059182;0.5233853006681516;0.5749318801089909
0.6069518716577532;0.3920055752190881;0.5233853006681511;0.5558583106267025
0.5641711229946516;0.3509349903324639;0.5011135857461018;0.5885558583106265
0.5668449197860959;0.3509770001940792;0.5033407572383071;0.6648501362397811
0.5748663101604272;0.3728022575460787;0.4743875278396431;0.6784741144414161
0.6524064171122991;0.4652800189063577;0.5412026726057904;0.5940054495912798
0.5935828877005342;0.478147849371293;0.5634743875278393;0.5940054495912803
0.601604278074866;0.4877925867543234;0.5657015590200442;0.5776566757493183
0.596256684491978;0.4714981643282998;0.5144766146993314;0.5504087193460486
0.5721925133689834;0.4783804391928959;0.5011135857461022;0.5449591280653948
0.5427807486631012;0.4495874763987258;0.4721603563474383;0.5994550408719341
0.56951871657754;0.4591614411077887;0.4766146993318484;0.5967302452316068
0.6470588235294115;0.4906487427174575;0.5144766146993317;0.5504087193460486
0.5882352941176466;0.4365627241993162;0.4877505567928731;0.6076294277929148
0.6149732620320855;0.4912616350832721;0.5322939866369709;0.588555858310626
0.614973262032085;0.491193104582968;0.525612472160356;0.5940054495912803
0.5935828877005342;0.5076163342661884;0.5278396436525612;0.6049046321525879
0.6122994652406413;0.4392585371643211;0.5456570155902001;0.5912806539509534
0.6122994652406413;0.4329327231784615;0.5278396436525609;0.6130790190735688
0.6310160427807483;0.4767267921698358;0.5590200445434296;0.6348773841961846
0.6390374331550797;0.4797999398248592;0.5634743875278393;0.6321525885558577
0.6229946524064164;0.5399803668293398;0.5701559020044539;0.5885558583106265
0.5828877005347586;0.5727458202035131;0.5723830734966587;0.5994550408719341
0.5935828877005342;0.5690600765121621;0.5389755011135855;0.5831062670299721
0.601604278074866;0.5169122106490944;0.5100222717149216;0.5667574931880106
0.5748663101604272;0.5564175793343019;0.4988864142538969;0.5476839237057217
0.5695187165775396;0.5208341970524746;0.4966592427616925;0.5776566757493183
0.564171122994652;0.4925190664663591;0.4699331848552335;0.6594005449591277
0.601604278074866;0.5332886697686052;0.4988864142538973;0.6267029972752037
0.6550802139037428;0.5448553879199083;0.5412026726057904;0.5940054495912803
0.596256684491978;0.5448553879199083;0.5434298440979952;0.5858310626702995
0.5855614973262029;0.4939261484171239;0.5590200445434296;0.5803814713896452
0.5775401069518714;0.4753596855075379;0.5011135857461022;0.588555858310626
0.5802139037433153;0.4412367246845453;0.4944320712694877;0.5340599455040866
0.582887700534759;0.4321044468134052;0.4899777282850779;0.5422343324250675
0.5427807486631012;0.3804097207260187;0.4587973273942092;0.6049046321525879
0.614973262032085;0.4471651749367247;0.5211581291759463;0.5395095367847406
0.6069518716577537;0.4138467677863888;0.4810690423162581;0.5803814713896452
0.5909090909090904;0.4108095726221784;0.4810690423162577;0.5967302452316072
0.5802139037433153;0.4415415958729597;0.5167037861915366;0.6130790190735688
0.6176470588235288;0.4229447240801418;0.525612472160356;0.5803814713896457
0.6069518716577532;0.3836367845702171;0.5122494432071265;0.6021798365122615
0.601604278074866;0.398687376448622;0.5389755011135855;0.6457765667574926
0.6524064171122991;0.4528695072108785;0.5701559020044539;0.5803814713896452
0.6577540106951867;0.4892425197026884;0.5723830734966591;0.5667574931880106
0.5748663101604277;0.4499603995189454;0.5478841870824053;0.585831062670299
0.6016042780748656;0.4742507964802888;0.5456570155902001;0.5722070844686645
0.577540106951871;0.4902640895697906;0.483296213808463;0.5994550408719341
0.5695187165775396;0.422714730842039;0.4988864142538969;0.5803814713896457
0.5989304812834223;0.4806955752006441;0.5033407572383071;0.5340599455040866
0.5802139037433153;0.4747744650290868;0.4810690423162581;0.5149863760217978
0.5294117647058818;0.4168748285290516;0.4632516703786189;0.5776566757493183
0.5213903743315504;0.3714229534647058;0.44097995545657;0.5994550408719341
0.5748663101604272;0.3805005879379632;0.4432071269487744;0.5667574931880106
0.5909090909090904;0.3625031516822397;0.4521158129175943;0.5585831062670299
0.564171122994652;0.2857194044671847;0.4721603563474383;0.5803814713896457
0.564171122994652;0.2597994584128177;0.4855233853006678;0.5858310626702995
0.5855614973262023;0.2973023274411737;0.483296213808463;0.5422343324250679
0.5748663101604277;0.2679717142594274;0.4743875278396436;0.5613079019073564
0.5374331550802136;0.2520999549583615;0.4587973273942088;0.618528610354223
0.582887700534759;0.2822042432047688;0.4877505567928731;0.585831062670299
0.6096256684491974;0.2674675258415044;0.4810690423162581;0.6049046321525879
0.614973262032085;0.3058883902553498;0.5100222717149216;0.5776566757493183
0.5989304812834223;0.3470866365572641;0.5322939866369709;0.5640326975476833
0.582887700534759;0.3741978160890097;0.5211581291759463;0.5667574931880102
0.5668449197860959;0.3377375754782883;0.4944320712694877;0.5803814713896452
0.5695187165775396;0.3468263008194205;0.483296213808463;0.5776566757493183
0.582887700534759;0.3587348961895846;0.4810690423162581;0.6267029972752037
0.6203208556149731;0.410841956030788;0.5144766146993317;0.5749318801089909
0.6203208556149726;0.395513069797904;0.525612472160356;0.5912806539509534
0.596256684491978;0.413937116843136;0.5233853006681511;0.602179836512261
0.6176470588235288;0.488667010291997;0.5545657015590195;0.6076294277929154
0.6256684491978607;0.4632501743891595;0.5412026726057904;0.5967302452316072
0.6203208556149731;0.4942666771774952;0.552338530066815;0.572207084468664
0.6122994652406413;0.4783755785459351;0.5567928730512247;0.5613079019073564
0.564171122994652;0.4508551314157461;0.510022271714922;0.6185286103542226
0.582887700534759;0.478487535940078;0.5189309576837414;0.5776566757493183
0.6122994652406413;0.5037582414335608;0.5033407572383071;0.5749318801089914
0.5748663101604272;0.4788820809814688;0.483296213808463;0.5940054495912803
0.577540106951871;0.4977098912899871;0.5144766146993314;0.5803814713896452
0.5882352941176466;0.4383954179434103;0.4899777282850776;0.5803814713896452
0.5775401069518714;0.447713222430669;0.4855233853006678;0.5722070844686645
0.5748663101604272;0.4354025987607967;0.4944320712694872;0.5722070844686645
0.5614973262032082;0.3833829191650398;0.4721603563474387;0.588555858310626
